PrimaryName,Group,SubGroup,Game Date,Is Winner
Johanna,Warrior,Tank,2015-12-30,0.4963672391017173
Johanna,Warrior,Tank,2015-12-31,0.4934486597584996
Johanna,Warrior,Tank,2016-01-01,0.49413724610751586
Johanna,Warrior,Tank,2016-01-02,0.491082782792097
Johanna,Warrior,Tank,2016-01-03,0.49682674692488876
Johanna,Warrior,Tank,2016-01-04,0.49407973912030745
Johanna,Warrior,Tank,2016-01-05,0.509436639704839
Johanna,Warrior,Tank,2016-01-06,0.5108421583459405
Johanna,Warrior,Tank,2016-01-07,0.5021732613908872
Johanna,Warrior,Tank,2016-01-08,0.5157463635079791
Johanna,Warrior,Tank,2016-01-09,0.5054543035785553
Johanna,Warrior,Tank,2016-01-10,0.5074813835339967
Johanna,Warrior,Tank,2016-01-11,0.5199900257667692
Johanna,Warrior,Tank,2016-01-12,0.5164464934834648
Johanna,Warrior,Tank,2016-01-13,0.5158984697150187
Johanna,Warrior,Tank,2016-01-14,0.5152455723936462
Johanna,Warrior,Tank,2016-01-15,0.526814759736035
Johanna,Warrior,Tank,2016-01-16,0.515058611361587
Johanna,Warrior,Tank,2016-01-17,0.5273355771854816
Johanna,Warrior,Tank,2016-01-18,0.5129689174705252
Johanna,Warrior,Tank,2016-01-19,0.5110441767068273
Johanna,Warrior,Tank,2016-01-20,0.5091463414634146
Johanna,Warrior,Tank,2016-01-21,0.5061787072243346
Johanna,Warrior,Tank,2016-01-22,0.509276747028108
Johanna,Warrior,Tank,2016-01-23,0.5107378524295141
Johanna,Warrior,Tank,2016-01-24,0.5002658160552897
Kael'thas,Assassin,Burst Damage,2015-12-30,0.5332825203252033
Kael'thas,Assassin,Burst Damage,2015-12-31,0.5262147724001152
Kael'thas,Assassin,Burst Damage,2016-01-01,0.5283639553584483
Kael'thas,Assassin,Burst Damage,2016-01-02,0.532835626546291
Kael'thas,Assassin,Burst Damage,2016-01-03,0.5332323298860417
Kael'thas,Assassin,Burst Damage,2016-01-04,0.5324506352364916
Kael'thas,Assassin,Burst Damage,2016-01-05,0.5328999265565922
Kael'thas,Assassin,Burst Damage,2016-01-06,0.5308427686391797
Kael'thas,Assassin,Burst Damage,2016-01-07,0.5291575507117198
Kael'thas,Assassin,Burst Damage,2016-01-08,0.5325806118230674
Kael'thas,Assassin,Burst Damage,2016-01-09,0.5293963940423309
Kael'thas,Assassin,Burst Damage,2016-01-10,0.5344797551203245
Kael'thas,Assassin,Burst Damage,2016-01-11,0.5269563271130011
Kael'thas,Assassin,Burst Damage,2016-01-12,0.5195767195767196
Kael'thas,Assassin,Burst Damage,2016-01-13,0.5238062123319425
Kael'thas,Assassin,Burst Damage,2016-01-14,0.5263730545437343
Kael'thas,Assassin,Burst Damage,2016-01-15,0.5272899857617466
Kael'thas,Assassin,Burst Damage,2016-01-16,0.5254172627563185
Kael'thas,Assassin,Burst Damage,2016-01-17,0.5239326652907974
Kael'thas,Assassin,Burst Damage,2016-01-18,0.5263521885715933
Kael'thas,Assassin,Burst Damage,2016-01-19,0.5423318191650444
Kael'thas,Assassin,Burst Damage,2016-01-20,0.5421353858298796
Kael'thas,Assassin,Burst Damage,2016-01-21,0.5420966420966421
Kael'thas,Assassin,Burst Damage,2016-01-22,0.5478583393156258
Kael'thas,Assassin,Burst Damage,2016-01-23,0.549775130667315
Kael'thas,Assassin,Burst Damage,2016-01-24,0.5448189315166726
Kerrigan,Assassin,Ambusher,2015-12-30,0.5133967156439067
Kerrigan,Assassin,Ambusher,2015-12-31,0.49881583399120333
Kerrigan,Assassin,Ambusher,2016-01-01,0.5005048805116122
Kerrigan,Assassin,Ambusher,2016-01-02,0.49573552720960073
Kerrigan,Assassin,Ambusher,2016-01-03,0.49470583552264946
Kerrigan,Assassin,Ambusher,2016-01-04,0.4954128440366973
Kerrigan,Assassin,Ambusher,2016-01-05,0.49763985136085165
Kerrigan,Assassin,Ambusher,2016-01-06,0.49801626661376713
Kerrigan,Assassin,Ambusher,2016-01-07,0.4848091145312812
Kerrigan,Assassin,Ambusher,2016-01-08,0.49259692187804405
Kerrigan,Assassin,Ambusher,2016-01-09,0.4962265826156441
Kerrigan,Assassin,Ambusher,2016-01-10,0.4938018454655606
Kerrigan,Assassin,Ambusher,2016-01-11,0.48852168126871465
Kerrigan,Assassin,Ambusher,2016-01-12,0.49236688593769395
Kerrigan,Assassin,Ambusher,2016-01-13,0.5029400235201882
Kerrigan,Assassin,Ambusher,2016-01-14,0.49588053553038103
Kerrigan,Assassin,Ambusher,2016-01-15,0.497557003257329
Kerrigan,Assassin,Ambusher,2016-01-16,0.49981062997096326
Kerrigan,Assassin,Ambusher,2016-01-17,0.4983987189751801
Kerrigan,Assassin,Ambusher,2016-01-18,0.4967517751926273
Kerrigan,Assassin,Ambusher,2016-01-19,0.5116022099447514
Kerrigan,Assassin,Ambusher,2016-01-20,0.5078748210267948
Kerrigan,Assassin,Ambusher,2016-01-21,0.5126287803256896
Kerrigan,Assassin,Ambusher,2016-01-22,0.4936482084690554
Kerrigan,Assassin,Ambusher,2016-01-23,0.5066847182264342
Kerrigan,Assassin,Ambusher,2016-01-24,0.48997772828507796
Kharazim,Support,Healer,2015-12-30,0.48455710955710957
Kharazim,Support,Healer,2015-12-31,0.5058199499042286
Kharazim,Support,Healer,2016-01-01,0.4988581992170509
Kharazim,Support,Healer,2016-01-02,0.5
Kharazim,Support,Healer,2016-01-03,0.49691670036393043
Kharazim,Support,Healer,2016-01-04,0.49292845257903495
Kharazim,Support,Healer,2016-01-05,0.5000314841634658
Kharazim,Support,Healer,2016-01-06,0.4906156156156156
Kharazim,Support,Healer,2016-01-07,0.49993705149187967
Kharazim,Support,Healer,2016-01-08,0.4923801263783918
Kharazim,Support,Healer,2016-01-09,0.49773675856798544
Kharazim,Support,Healer,2016-01-10,0.5022407945736435
Kharazim,Support,Healer,2016-01-11,0.4931650160412889
Kharazim,Support,Healer,2016-01-12,0.4997172345539375
Kharazim,Support,Healer,2016-01-13,0.4938086035358958
Kharazim,Support,Healer,2016-01-14,0.49304174950298213
Kharazim,Support,Healer,2016-01-15,0.4943715550034935
Kharazim,Support,Healer,2016-01-16,0.4945139261873705
Kharazim,Support,Healer,2016-01-17,0.49177084981800917
Kharazim,Support,Healer,2016-01-18,0.4898433465312446
Kharazim,Support,Healer,2016-01-19,0.48245489416110243
Kharazim,Support,Healer,2016-01-20,0.48287422473040176
Kharazim,Support,Healer,2016-01-21,0.4812083392426606
Kharazim,Support,Healer,2016-01-22,0.48691534029879896
Kharazim,Support,Healer,2016-01-23,0.48776804590758077
Kharazim,Support,Healer,2016-01-24,0.49249595936273377
Leoric,Warrior,Bruiser,2015-12-30,0.5082393755420642
Leoric,Warrior,Bruiser,2015-12-31,0.5192157736437563
Leoric,Warrior,Bruiser,2016-01-01,0.5131674904788915
Leoric,Warrior,Bruiser,2016-01-02,0.5074219933353529
Leoric,Warrior,Bruiser,2016-01-03,0.5111179032627798
Leoric,Warrior,Bruiser,2016-01-04,0.5098362005103301
Leoric,Warrior,Bruiser,2016-01-05,0.4989151659796051
Leoric,Warrior,Bruiser,2016-01-06,0.49933821239489257
Leoric,Warrior,Bruiser,2016-01-07,0.4993521421107628
Leoric,Warrior,Bruiser,2016-01-08,0.5049145749841806
Leoric,Warrior,Bruiser,2016-01-09,0.5021107422435346
Leoric,Warrior,Bruiser,2016-01-10,0.4975087412587413
Leoric,Warrior,Bruiser,2016-01-11,0.5028997073689812
Leoric,Warrior,Bruiser,2016-01-12,0.5140002323690019
Leoric,Warrior,Bruiser,2016-01-13,0.5129238795352146
Leoric,Warrior,Bruiser,2016-01-14,0.5145032632342277
Leoric,Warrior,Bruiser,2016-01-15,0.5109737638748738
Leoric,Warrior,Bruiser,2016-01-16,0.5074444715645594
Leoric,Warrior,Bruiser,2016-01-17,0.5043044291952589
Leoric,Warrior,Bruiser,2016-01-18,0.5002837684449489
Leoric,Warrior,Bruiser,2016-01-19,0.5112456747404844
Leoric,Warrior,Bruiser,2016-01-20,0.5094961240310077
Leoric,Warrior,Bruiser,2016-01-21,0.5029839326702372
Leoric,Warrior,Bruiser,2016-01-22,0.5037014188772363
Leoric,Warrior,Bruiser,2016-01-23,0.4990032203649747
Leoric,Warrior,Bruiser,2016-01-24,0.5064145847400405
Li Li,Support,Healer,2015-12-30,0.5151982378854626
Li Li,Support,Healer,2015-12-31,0.4966396292004635
Li Li,Support,Healer,2016-01-01,0.5014331408632078
Li Li,Support,Healer,2016-01-02,0.49751454664560135
Li Li,Support,Healer,2016-01-03,0.4958420797674794
Li Li,Support,Healer,2016-01-04,0.5044661846022969
Li Li,Support,Healer,2016-01-05,0.4974124443374654
Li Li,Support,Healer,2016-01-06,0.4999702292348913
Li Li,Support,Healer,2016-01-07,0.4989193083573487
Li Li,Support,Healer,2016-01-08,0.49591390423572745
Li Li,Support,Healer,2016-01-09,0.49530654937510055
Li Li,Support,Healer,2016-01-10,0.4888334718758659
Li Li,Support,Healer,2016-01-11,0.48987350521877376
Li Li,Support,Healer,2016-01-12,0.5020466639377814
Li Li,Support,Healer,2016-01-13,0.49975860404165806
Li Li,Support,Healer,2016-01-14,0.4924640978245414
Li Li,Support,Healer,2016-01-15,0.4998505455088925
Li Li,Support,Healer,2016-01-16,0.49287810464533677
Li Li,Support,Healer,2016-01-17,0.49553474188629926
Li Li,Support,Healer,2016-01-18,0.5016634564874803
Li Li,Support,Healer,2016-01-19,0.4914066878385952
Li Li,Support,Healer,2016-01-20,0.5019455252918288
Li Li,Support,Healer,2016-01-21,0.5040657671343044
Li Li,Support,Healer,2016-01-22,0.5150742726553573
Li Li,Support,Healer,2016-01-23,0.5016066000868432
Li Li,Support,Healer,2016-01-24,0.5038669760247486
Lt. Morales,Support,Healer,2015-12-30,0.5110584518167457
Lt. Morales,Support,Healer,2015-12-31,0.5170576278635389
Lt. Morales,Support,Healer,2016-01-01,0.5163850284270373
Lt. Morales,Support,Healer,2016-01-02,0.518943533697632
Lt. Morales,Support,Healer,2016-01-03,0.5156221181157549
Lt. Morales,Support,Healer,2016-01-04,0.5098873699595907
Lt. Morales,Support,Healer,2016-01-05,0.5101784133786742
Lt. Morales,Support,Healer,2016-01-06,0.5090950639853747
Lt. Morales,Support,Healer,2016-01-07,0.5037614934522151
Lt. Morales,Support,Healer,2016-01-08,0.5060965063991698
Lt. Morales,Support,Healer,2016-01-09,0.5086367787793352
Lt. Morales,Support,Healer,2016-01-10,0.5097385217212271
Lt. Morales,Support,Healer,2016-01-11,0.5020331250619855
Lt. Morales,Support,Healer,2016-01-12,0.5153767536932082
Lt. Morales,Support,Healer,2016-01-13,0.5162226696006368
Lt. Morales,Support,Healer,2016-01-14,0.5149741488635255
Lt. Morales,Support,Healer,2016-01-15,0.5083263946711074
Lt. Morales,Support,Healer,2016-01-16,0.5135295572594608
Lt. Morales,Support,Healer,2016-01-17,0.5140143498683735
Lt. Morales,Support,Healer,2016-01-18,0.5054264516524618
Lt. Morales,Support,Healer,2016-01-19,0.5155210643015521
Lt. Morales,Support,Healer,2016-01-20,0.5124552195284512
Lt. Morales,Support,Healer,2016-01-21,0.5223601192539693
Lt. Morales,Support,Healer,2016-01-22,0.5182264736297828
Lt. Morales,Support,Healer,2016-01-23,0.5207227043129128
Lt. Morales,Support,Healer,2016-01-24,0.5162638018501939
Lunara,Assassin,Sustained Damage,2015-12-30,0.39956114103331336
Lunara,Assassin,Sustained Damage,2015-12-31,0.4055710852827228
Lunara,Assassin,Sustained Damage,2016-01-01,0.4054559742543876
Lunara,Assassin,Sustained Damage,2016-01-02,0.4001260239445495
Lunara,Assassin,Sustained Damage,2016-01-03,0.3987252678501603
Lunara,Assassin,Sustained Damage,2016-01-04,0.3961136727204291
Lunara,Assassin,Sustained Damage,2016-01-05,0.4003213711837172
Lunara,Assassin,Sustained Damage,2016-01-06,0.399609375
Lunara,Assassin,Sustained Damage,2016-01-07,0.39464640983903054
Lunara,Assassin,Sustained Damage,2016-01-08,0.3959581291220427
Lunara,Assassin,Sustained Damage,2016-01-09,0.3982203094102594
Lunara,Assassin,Sustained Damage,2016-01-10,0.3965465010602848
Lunara,Assassin,Sustained Damage,2016-01-11,0.3949876191190816
Lunara,Assassin,Sustained Damage,2016-01-12,0.38809735826654795
Lunara,Assassin,Sustained Damage,2016-01-13,0.3856930937860557
Lunara,Assassin,Sustained Damage,2016-01-14,0.39495647491698826
Lunara,Assassin,Sustained Damage,2016-01-15,0.3947215214438191
Lunara,Assassin,Sustained Damage,2016-01-16,0.39864929135356225
Lunara,Assassin,Sustained Damage,2016-01-17,0.4005732358173552
Lunara,Assassin,Sustained Damage,2016-01-18,0.3992936427850656
Lunara,Assassin,Sustained Damage,2016-01-19,0.44166897698918767
Lunara,Assassin,Sustained Damage,2016-01-20,0.4569313593539704
Lunara,Assassin,Sustained Damage,2016-01-21,0.4741988937381847
Lunara,Assassin,Sustained Damage,2016-01-22,0.4731772874902005
Lunara,Assassin,Sustained Damage,2016-01-23,0.4702657498606207
Lunara,Assassin,Sustained Damage,2016-01-24,0.4694727768998707
Malfurion,Support,Healer,2015-12-30,0.46765769385295297
Malfurion,Support,Healer,2015-12-31,0.45855706336034363
Malfurion,Support,Healer,2016-01-01,0.46060475472240175
Malfurion,Support,Healer,2016-01-02,0.4640544041450777
Malfurion,Support,Healer,2016-01-03,0.4678425323586614
Malfurion,Support,Healer,2016-01-04,0.46423815119467293
Malfurion,Support,Healer,2016-01-05,0.46225761772853186
Malfurion,Support,Healer,2016-01-06,0.4624622030237581
Malfurion,Support,Healer,2016-01-07,0.46239578015994554
Malfurion,Support,Healer,2016-01-08,0.4609060264737318
Malfurion,Support,Healer,2016-01-09,0.45593077571023816
Malfurion,Support,Healer,2016-01-10,0.4560153686064196
Malfurion,Support,Healer,2016-01-11,0.4584026622296173
Malfurion,Support,Healer,2016-01-12,0.45642892139707425
Malfurion,Support,Healer,2016-01-13,0.46188014272191075
Malfurion,Support,Healer,2016-01-14,0.45924870660568345
Malfurion,Support,Healer,2016-01-15,0.46716535433070866
Malfurion,Support,Healer,2016-01-16,0.4628874981807597
Malfurion,Support,Healer,2016-01-17,0.4625
Malfurion,Support,Healer,2016-01-18,0.45851764918299176
Malfurion,Support,Healer,2016-01-19,0.46013735443415943
Malfurion,Support,Healer,2016-01-20,0.48815692079940787
Malfurion,Support,Healer,2016-01-21,0.5003809233582204
Malfurion,Support,Healer,2016-01-22,0.48951781970649894
Malfurion,Support,Healer,2016-01-23,0.49744414994320335
Malfurion,Support,Healer,2016-01-24,0.5004621072088724
Muradin,Warrior,Tank,2015-12-30,0.5058017880920678
Muradin,Warrior,Tank,2015-12-31,0.5074243289548829
Muradin,Warrior,Tank,2016-01-01,0.4984577637574483
Muradin,Warrior,Tank,2016-01-02,0.5048669900757792
Muradin,Warrior,Tank,2016-01-03,0.49996849599899185
Muradin,Warrior,Tank,2016-01-04,0.5008060760219253
Muradin,Warrior,Tank,2016-01-05,0.5002425166297118
Muradin,Warrior,Tank,2016-01-06,0.5031684828164291
Muradin,Warrior,Tank,2016-01-07,0.5049188140381932
Muradin,Warrior,Tank,2016-01-08,0.501524537022178
Muradin,Warrior,Tank,2016-01-09,0.5071030390217587
Muradin,Warrior,Tank,2016-01-10,0.5013966042117817
Muradin,Warrior,Tank,2016-01-11,0.5007636919048658
Muradin,Warrior,Tank,2016-01-12,0.5101395838820121
Muradin,Warrior,Tank,2016-01-13,0.5142338513304113
Muradin,Warrior,Tank,2016-01-14,0.5052056220718376
Muradin,Warrior,Tank,2016-01-15,0.5058105090461651
Muradin,Warrior,Tank,2016-01-16,0.4989090909090909
Muradin,Warrior,Tank,2016-01-17,0.5003798882681564
Muradin,Warrior,Tank,2016-01-18,0.5047339047239386
Muradin,Warrior,Tank,2016-01-19,0.5076824583866837
Muradin,Warrior,Tank,2016-01-20,0.4970474445123193
Muradin,Warrior,Tank,2016-01-21,0.5045531001682036
Muradin,Warrior,Tank,2016-01-22,0.49769274057400115
Muradin,Warrior,Tank,2016-01-23,0.5027177055626229
Muradin,Warrior,Tank,2016-01-24,0.5106965174129353
Murky,Specialist,Utility,2015-12-30,0.5340028694404592
Murky,Specialist,Utility,2015-12-31,0.5475888797793843
Murky,Specialist,Utility,2016-01-01,0.5459296248983858
Murky,Specialist,Utility,2016-01-02,0.5436057665954065
Murky,Specialist,Utility,2016-01-03,0.544991314418066
Murky,Specialist,Utility,2016-01-04,0.5430900621118012
Murky,Specialist,Utility,2016-01-05,0.5516261008251855
Murky,Specialist,Utility,2016-01-06,0.5387323943661971
Murky,Specialist,Utility,2016-01-07,0.5464714818395249
Murky,Specialist,Utility,2016-01-08,0.5469620417152481
Murky,Specialist,Utility,2016-01-09,0.5519236688211757
Murky,Specialist,Utility,2016-01-10,0.5427203932475261
Murky,Specialist,Utility,2016-01-11,0.5396039603960396
Murky,Specialist,Utility,2016-01-12,0.5313739778155615
Murky,Specialist,Utility,2016-01-13,0.5276114437791084
Murky,Specialist,Utility,2016-01-14,0.5286586399864338
Murky,Specialist,Utility,2016-01-15,0.5406792711095902
Murky,Specialist,Utility,2016-01-16,0.5385822868473232
Murky,Specialist,Utility,2016-01-17,0.5366188718124839
Murky,Specialist,Utility,2016-01-18,0.536969696969697
Murky,Specialist,Utility,2016-01-19,0.538441791811064
Murky,Specialist,Utility,2016-01-20,0.5376539753639418
Murky,Specialist,Utility,2016-01-21,0.5374109263657957
Murky,Specialist,Utility,2016-01-22,0.5419613389910419
Murky,Specialist,Utility,2016-01-23,0.5385800640037928
Murky,Specialist,Utility,2016-01-24,0.5594294770206022
Nazeebo,Specialist,Sustained Damage,2015-12-30,0.5304702858006956
Nazeebo,Specialist,Sustained Damage,2015-12-31,0.5287732795064173
Nazeebo,Specialist,Sustained Damage,2016-01-01,0.5293805507456851
Nazeebo,Specialist,Sustained Damage,2016-01-02,0.5287779522443012
Nazeebo,Specialist,Sustained Damage,2016-01-03,0.5322071144073617
Nazeebo,Specialist,Sustained Damage,2016-01-04,0.5311824380508897
Nazeebo,Specialist,Sustained Damage,2016-01-05,0.5429741692541454
Nazeebo,Specialist,Sustained Damage,2016-01-06,0.539166224110462
Nazeebo,Specialist,Sustained Damage,2016-01-07,0.5362086258776328
Nazeebo,Specialist,Sustained Damage,2016-01-08,0.536679292929293
Nazeebo,Specialist,Sustained Damage,2016-01-09,0.5400459048079246
Nazeebo,Specialist,Sustained Damage,2016-01-10,0.5383864274380569
Nazeebo,Specialist,Sustained Damage,2016-01-11,0.5456291343623302
Nazeebo,Specialist,Sustained Damage,2016-01-12,0.5485010143511909
Nazeebo,Specialist,Sustained Damage,2016-01-13,0.5462304409672831
Nazeebo,Specialist,Sustained Damage,2016-01-14,0.5363111041699203
Nazeebo,Specialist,Sustained Damage,2016-01-15,0.5376025716944421
Nazeebo,Specialist,Sustained Damage,2016-01-16,0.5424135723431498
Nazeebo,Specialist,Sustained Damage,2016-01-17,0.5412568083895618
Nazeebo,Specialist,Sustained Damage,2016-01-18,0.537185612548454
Nazeebo,Specialist,Sustained Damage,2016-01-19,0.5390594198817235
Nazeebo,Specialist,Sustained Damage,2016-01-20,0.5314636616865029
Nazeebo,Specialist,Sustained Damage,2016-01-21,0.5367084396140623
Nazeebo,Specialist,Sustained Damage,2016-01-22,0.5393327041581081
Nazeebo,Specialist,Sustained Damage,2016-01-23,0.5318319366852886
Nazeebo,Specialist,Sustained Damage,2016-01-24,0.5272583618646299
Nova,Assassin,Ambusher,2015-12-30,0.5178256265442993
Nova,Assassin,Ambusher,2015-12-31,0.5151140027637033
Nova,Assassin,Ambusher,2016-01-01,0.5167307607302303
Nova,Assassin,Ambusher,2016-01-02,0.5178987764870943
Nova,Assassin,Ambusher,2016-01-03,0.5182595501240542
Nova,Assassin,Ambusher,2016-01-04,0.5148573783251683
Nova,Assassin,Ambusher,2016-01-05,0.5001942753529336
Nova,Assassin,Ambusher,2016-01-06,0.49831069999343963
Nova,Assassin,Ambusher,2016-01-07,0.4997962025746408
Nova,Assassin,Ambusher,2016-01-08,0.49888612023300716
Nova,Assassin,Ambusher,2016-01-09,0.502253252935576
Nova,Assassin,Ambusher,2016-01-10,0.5011762728953117
Nova,Assassin,Ambusher,2016-01-11,0.5011018782475082
Nova,Assassin,Ambusher,2016-01-12,0.5196238757154538
Nova,Assassin,Ambusher,2016-01-13,0.5182513390507446
Nova,Assassin,Ambusher,2016-01-14,0.513855573791188
Nova,Assassin,Ambusher,2016-01-15,0.5132203613345642
Nova,Assassin,Ambusher,2016-01-16,0.5196378395254448
Nova,Assassin,Ambusher,2016-01-17,0.5179943259698447
Nova,Assassin,Ambusher,2016-01-18,0.520007550018875
Nova,Assassin,Ambusher,2016-01-19,0.5191494981510829
Nova,Assassin,Ambusher,2016-01-20,0.5183391352605822
Nova,Assassin,Ambusher,2016-01-21,0.5207500515145271
Nova,Assassin,Ambusher,2016-01-22,0.5142330877427997
Nova,Assassin,Ambusher,2016-01-23,0.5136736358562658
Nova,Assassin,Ambusher,2016-01-24,0.5142746164303749
Raynor,Assassin,Sustained Damage,2015-12-30,0.5564580826313679
Raynor,Assassin,Sustained Damage,2015-12-31,0.5480859253094768
Raynor,Assassin,Sustained Damage,2016-01-01,0.5468464482871377
Raynor,Assassin,Sustained Damage,2016-01-02,0.5527706344453447
Raynor,Assassin,Sustained Damage,2016-01-03,0.5511419351387973
Raynor,Assassin,Sustained Damage,2016-01-04,0.5521738237529008
Raynor,Assassin,Sustained Damage,2016-01-05,0.5451899857588078
Raynor,Assassin,Sustained Damage,2016-01-06,0.5466105126751437
Raynor,Assassin,Sustained Damage,2016-01-07,0.5453633777450319
Raynor,Assassin,Sustained Damage,2016-01-08,0.5443377967373701
Raynor,Assassin,Sustained Damage,2016-01-09,0.5457579770348469
Raynor,Assassin,Sustained Damage,2016-01-10,0.5481569785043899
Raynor,Assassin,Sustained Damage,2016-01-11,0.5505269544504617
Raynor,Assassin,Sustained Damage,2016-01-12,0.5551639719135886
Raynor,Assassin,Sustained Damage,2016-01-13,0.557522372938594
Raynor,Assassin,Sustained Damage,2016-01-14,0.5545067245844123
Raynor,Assassin,Sustained Damage,2016-01-15,0.5541833899351651
Raynor,Assassin,Sustained Damage,2016-01-16,0.5557326109473348
Raynor,Assassin,Sustained Damage,2016-01-17,0.5489489324235087
Raynor,Assassin,Sustained Damage,2016-01-18,0.5468381497437188
Raynor,Assassin,Sustained Damage,2016-01-19,0.5487347359129028
Raynor,Assassin,Sustained Damage,2016-01-20,0.5456481355625028
Raynor,Assassin,Sustained Damage,2016-01-21,0.5280884808013355
Raynor,Assassin,Sustained Damage,2016-01-22,0.5251739664347114
Raynor,Assassin,Sustained Damage,2016-01-23,0.5243179603767457
Raynor,Assassin,Sustained Damage,2016-01-24,0.5277112870557908
Rehgar,Support,Healer,2015-12-30,0.47227086981903094
Rehgar,Support,Healer,2015-12-31,0.47699939867708957
Rehgar,Support,Healer,2016-01-01,0.47286486486486484
Rehgar,Support,Healer,2016-01-02,0.47339505544816357
Rehgar,Support,Healer,2016-01-03,0.47181865018031943
Rehgar,Support,Healer,2016-01-04,0.47379841597048933
Rehgar,Support,Healer,2016-01-05,0.4537018756169793
Rehgar,Support,Healer,2016-01-06,0.4524034921636689
Rehgar,Support,Healer,2016-01-07,0.4612579251528923
Rehgar,Support,Healer,2016-01-08,0.46393543686599786
Rehgar,Support,Healer,2016-01-09,0.46491803278688526
Rehgar,Support,Healer,2016-01-10,0.4538936815108417
Rehgar,Support,Healer,2016-01-11,0.4573803097030828
Rehgar,Support,Healer,2016-01-12,0.46939317487717436
Rehgar,Support,Healer,2016-01-13,0.46902781760825923
Rehgar,Support,Healer,2016-01-14,0.46903935185185186
Rehgar,Support,Healer,2016-01-15,0.4704808277541083
Rehgar,Support,Healer,2016-01-16,0.46963932430375893
Rehgar,Support,Healer,2016-01-17,0.4544449707879362
Rehgar,Support,Healer,2016-01-18,0.4569281524926686
Rehgar,Support,Healer,2016-01-19,0.4760164458656921
Rehgar,Support,Healer,2016-01-20,0.47923156801661476
Rehgar,Support,Healer,2016-01-21,0.4763549989203196
Rehgar,Support,Healer,2016-01-22,0.47181799549087927
Rehgar,Support,Healer,2016-01-23,0.47625079164027867
Rehgar,Support,Healer,2016-01-24,0.4620493358633776
Rexxar,Warrior,Tank,2015-12-30,0.5178926441351889
Rexxar,Warrior,Tank,2015-12-31,0.5025773195876289
Rexxar,Warrior,Tank,2016-01-01,0.5026027643152038
Rexxar,Warrior,Tank,2016-01-02,0.5027112121742172
Rexxar,Warrior,Tank,2016-01-03,0.5079169598874033
Rexxar,Warrior,Tank,2016-01-04,0.506462731581215
Rexxar,Warrior,Tank,2016-01-05,0.503019458734064
Rexxar,Warrior,Tank,2016-01-06,0.4919761577258138
Rexxar,Warrior,Tank,2016-01-07,0.5126926563916591
Rexxar,Warrior,Tank,2016-01-08,0.5087758275938681
Rexxar,Warrior,Tank,2016-01-09,0.49869556492073047
Rexxar,Warrior,Tank,2016-01-10,0.5022177419354839
Rexxar,Warrior,Tank,2016-01-11,0.5045965270684372
Rexxar,Warrior,Tank,2016-01-12,0.5130505709624796
Rexxar,Warrior,Tank,2016-01-13,0.5091638029782359
Rexxar,Warrior,Tank,2016-01-14,0.5111424541607898
