PrimaryName,Group,SubGroup,Game Date,Is Winner
Rexxar,Warrior,Tank,2016-01-15,0.5093910073989756
Rexxar,Warrior,Tank,2016-01-16,0.5101824914043904
Rexxar,Warrior,Tank,2016-01-17,0.5105756358768407
Rexxar,Warrior,Tank,2016-01-18,0.4952506596306069
Rexxar,Warrior,Tank,2016-01-19,0.46872580894875365
Rexxar,Warrior,Tank,2016-01-20,0.4720939570367396
Rexxar,Warrior,Tank,2016-01-21,0.47196089282420217
Rexxar,Warrior,Tank,2016-01-22,0.46785714285714286
Rexxar,Warrior,Tank,2016-01-23,0.46858205870194297
Rexxar,Warrior,Tank,2016-01-24,0.4582947173308619
Sgt. Hammer,Specialist,Siege,2015-12-30,0.5309892729439809
Sgt. Hammer,Specialist,Siege,2015-12-31,0.5260190107942645
Sgt. Hammer,Specialist,Siege,2016-01-01,0.5267563713027842
Sgt. Hammer,Specialist,Siege,2016-01-02,0.526114124027352
Sgt. Hammer,Specialist,Siege,2016-01-03,0.522897634106348
Sgt. Hammer,Specialist,Siege,2016-01-04,0.5208591491119372
Sgt. Hammer,Specialist,Siege,2016-01-05,0.5329227493917275
Sgt. Hammer,Specialist,Siege,2016-01-06,0.5255425460511597
Sgt. Hammer,Specialist,Siege,2016-01-07,0.5273234340845707
Sgt. Hammer,Specialist,Siege,2016-01-08,0.5273235499650594
Sgt. Hammer,Specialist,Siege,2016-01-09,0.5270359163267991
Sgt. Hammer,Specialist,Siege,2016-01-10,0.5195328507034558
Sgt. Hammer,Specialist,Siege,2016-01-11,0.5152804642166344
Sgt. Hammer,Specialist,Siege,2016-01-12,0.4965782206747509
Sgt. Hammer,Specialist,Siege,2016-01-13,0.49696068570429003
Sgt. Hammer,Specialist,Siege,2016-01-14,0.5064202513069798
Sgt. Hammer,Specialist,Siege,2016-01-15,0.500919651500484
Sgt. Hammer,Specialist,Siege,2016-01-16,0.4979814101962257
Sgt. Hammer,Specialist,Siege,2016-01-17,0.49907686327859296
Sgt. Hammer,Specialist,Siege,2016-01-18,0.5056399000060972
Sgt. Hammer,Specialist,Siege,2016-01-19,0.5256155185277295
Sgt. Hammer,Specialist,Siege,2016-01-20,0.5239909681061248
Sgt. Hammer,Specialist,Siege,2016-01-21,0.5292787431563913
Sgt. Hammer,Specialist,Siege,2016-01-22,0.537669251244069
Sgt. Hammer,Specialist,Siege,2016-01-23,0.5290463591395376
Sgt. Hammer,Specialist,Siege,2016-01-24,0.5010604453870625
Sonya,Warrior,Bruiser,2015-12-30,0.5118198037466548
Sonya,Warrior,Bruiser,2015-12-31,0.5233470954236203
Sonya,Warrior,Bruiser,2016-01-01,0.5202236961893614
Sonya,Warrior,Bruiser,2016-01-02,0.5230578644501279
Sonya,Warrior,Bruiser,2016-01-03,0.5108017679375438
Sonya,Warrior,Bruiser,2016-01-04,0.5171759347124691
Sonya,Warrior,Bruiser,2016-01-05,0.5151654882672405
Sonya,Warrior,Bruiser,2016-01-06,0.5066488042076015
Sonya,Warrior,Bruiser,2016-01-07,0.516539568708651
Sonya,Warrior,Bruiser,2016-01-08,0.516091281451141
Sonya,Warrior,Bruiser,2016-01-09,0.5075517605472157
Sonya,Warrior,Bruiser,2016-01-10,0.511491004991994
Sonya,Warrior,Bruiser,2016-01-11,0.5140044596725948
Sonya,Warrior,Bruiser,2016-01-12,0.5115610548681415
Sonya,Warrior,Bruiser,2016-01-13,0.5045662100456622
Sonya,Warrior,Bruiser,2016-01-14,0.5131197214879762
Sonya,Warrior,Bruiser,2016-01-15,0.5058174725939875
Sonya,Warrior,Bruiser,2016-01-16,0.5144587729581868
Sonya,Warrior,Bruiser,2016-01-17,0.5046337612411615
Sonya,Warrior,Bruiser,2016-01-18,0.5044769085768144
Sonya,Warrior,Bruiser,2016-01-19,0.5170883685800605
Sonya,Warrior,Bruiser,2016-01-20,0.5057240409720828
Sonya,Warrior,Bruiser,2016-01-21,0.5182695622199242
Sonya,Warrior,Bruiser,2016-01-22,0.517612283438706
Sonya,Warrior,Bruiser,2016-01-23,0.5120601354700148
Sonya,Warrior,Bruiser,2016-01-24,0.5172286031863653
Stitches,Warrior,Tank,2015-12-30,0.43601675197766404
Stitches,Warrior,Tank,2015-12-31,0.43759873617693523
Stitches,Warrior,Tank,2016-01-01,0.44568988524152653
Stitches,Warrior,Tank,2016-01-02,0.4464709874448592
Stitches,Warrior,Tank,2016-01-03,0.4434648634768467
Stitches,Warrior,Tank,2016-01-04,0.4356266344799839
Stitches,Warrior,Tank,2016-01-05,0.4363793475912724
Stitches,Warrior,Tank,2016-01-06,0.4504961173425367
Stitches,Warrior,Tank,2016-01-07,0.4435305283138247
Stitches,Warrior,Tank,2016-01-08,0.4320926055283904
Stitches,Warrior,Tank,2016-01-09,0.44115180318702824
Stitches,Warrior,Tank,2016-01-10,0.43573136707851734
Stitches,Warrior,Tank,2016-01-11,0.444590555887627
Stitches,Warrior,Tank,2016-01-12,0.45520977699382636
Stitches,Warrior,Tank,2016-01-13,0.44853891905870186
Stitches,Warrior,Tank,2016-01-14,0.44616393442622954
Stitches,Warrior,Tank,2016-01-15,0.4422446750409612
Stitches,Warrior,Tank,2016-01-16,0.4398936170212766
Stitches,Warrior,Tank,2016-01-17,0.4586178639715925
Stitches,Warrior,Tank,2016-01-18,0.44222351911292673
Stitches,Warrior,Tank,2016-01-19,0.4383796261821431
Stitches,Warrior,Tank,2016-01-20,0.4658179165837809
Stitches,Warrior,Tank,2016-01-21,0.4730631589128542
Stitches,Warrior,Tank,2016-01-22,0.46691376866891965
Stitches,Warrior,Tank,2016-01-23,0.46709610027855153
Stitches,Warrior,Tank,2016-01-24,0.4660574412532637
Sylvanas,Specialist,Siege,2015-12-30,0.48707482993197276
Sylvanas,Specialist,Siege,2015-12-31,0.4832055678838007
Sylvanas,Specialist,Siege,2016-01-01,0.4873313957821
Sylvanas,Specialist,Siege,2016-01-02,0.4839452695269527
Sylvanas,Specialist,Siege,2016-01-03,0.4863725765664513
Sylvanas,Specialist,Siege,2016-01-04,0.48399472949930245
Sylvanas,Specialist,Siege,2016-01-05,0.47034457284576014
Sylvanas,Specialist,Siege,2016-01-06,0.4699354699354699
Sylvanas,Specialist,Siege,2016-01-07,0.47329444730371134
Sylvanas,Specialist,Siege,2016-01-08,0.4737068347900845
Sylvanas,Specialist,Siege,2016-01-09,0.47489534170599684
Sylvanas,Specialist,Siege,2016-01-10,0.4752146926281779
Sylvanas,Specialist,Siege,2016-01-11,0.47703035274815425
Sylvanas,Specialist,Siege,2016-01-12,0.48901156129569834
Sylvanas,Specialist,Siege,2016-01-13,0.486113393590797
Sylvanas,Specialist,Siege,2016-01-14,0.4953092614814007
Sylvanas,Specialist,Siege,2016-01-15,0.48719417865123477
Sylvanas,Specialist,Siege,2016-01-16,0.48709321566464425
Sylvanas,Specialist,Siege,2016-01-17,0.4834912270867201
Sylvanas,Specialist,Siege,2016-01-18,0.4834123222748815
Sylvanas,Specialist,Siege,2016-01-19,0.4914450279518889
Sylvanas,Specialist,Siege,2016-01-20,0.485882129998105
Sylvanas,Specialist,Siege,2016-01-21,0.48282486744025205
Sylvanas,Specialist,Siege,2016-01-22,0.4838954149298977
Sylvanas,Specialist,Siege,2016-01-23,0.4758967329220928
Sylvanas,Specialist,Siege,2016-01-24,0.4923130677847659
Tassadar,Support,Support,2015-12-30,0.4550147492625369
Tassadar,Support,Support,2015-12-31,0.4484593490904591
Tassadar,Support,Support,2016-01-01,0.4443885254151988
Tassadar,Support,Support,2016-01-02,0.4461640798226164
Tassadar,Support,Support,2016-01-03,0.4523307461079456
Tassadar,Support,Support,2016-01-04,0.45067300079176564
Tassadar,Support,Support,2016-01-05,0.4652265133265988
Tassadar,Support,Support,2016-01-06,0.46176516209089497
Tassadar,Support,Support,2016-01-07,0.45614591593973036
Tassadar,Support,Support,2016-01-08,0.46471613734556205
Tassadar,Support,Support,2016-01-09,0.45732380882244644
Tassadar,Support,Support,2016-01-10,0.4646720883384317
Tassadar,Support,Support,2016-01-11,0.4602272727272727
Tassadar,Support,Support,2016-01-12,0.45548489666136727
Tassadar,Support,Support,2016-01-13,0.4665086471775963
Tassadar,Support,Support,2016-01-14,0.4599095022624434
Tassadar,Support,Support,2016-01-15,0.4575028206092516
Tassadar,Support,Support,2016-01-16,0.4598139534883721
Tassadar,Support,Support,2016-01-17,0.45554789800137835
Tassadar,Support,Support,2016-01-18,0.46073992269464387
Tassadar,Support,Support,2016-01-19,0.4494288872512896
Tassadar,Support,Support,2016-01-20,0.4535502353181911
Tassadar,Support,Support,2016-01-21,0.4622714396085501
Tassadar,Support,Support,2016-01-22,0.4498246214389597
Tassadar,Support,Support,2016-01-23,0.454874283193648
Tassadar,Support,Support,2016-01-24,0.44976993865030673
The Butcher,Assassin,Ambusher,2015-12-30,0.5232432432432432
The Butcher,Assassin,Ambusher,2015-12-31,0.5331030512377662
The Butcher,Assassin,Ambusher,2016-01-01,0.5318791946308725
The Butcher,Assassin,Ambusher,2016-01-02,0.5308223641339763
The Butcher,Assassin,Ambusher,2016-01-03,0.5260295775581935
The Butcher,Assassin,Ambusher,2016-01-04,0.5295342381246144
The Butcher,Assassin,Ambusher,2016-01-05,0.537238988925522
The Butcher,Assassin,Ambusher,2016-01-06,0.5330348090571139
The Butcher,Assassin,Ambusher,2016-01-07,0.5239490006891798
The Butcher,Assassin,Ambusher,2016-01-08,0.5295659295659295
The Butcher,Assassin,Ambusher,2016-01-09,0.5390684266423912
The Butcher,Assassin,Ambusher,2016-01-10,0.5318304492776631
The Butcher,Assassin,Ambusher,2016-01-11,0.5313296423235785
The Butcher,Assassin,Ambusher,2016-01-12,0.5182066781807715
The Butcher,Assassin,Ambusher,2016-01-13,0.5172214182344428
The Butcher,Assassin,Ambusher,2016-01-14,0.5139328834412157
The Butcher,Assassin,Ambusher,2016-01-15,0.5155704307334109
The Butcher,Assassin,Ambusher,2016-01-16,0.5193709792709078
The Butcher,Assassin,Ambusher,2016-01-17,0.5141100584559565
The Butcher,Assassin,Ambusher,2016-01-18,0.5194772713061965
The Butcher,Assassin,Ambusher,2016-01-19,0.5365774533657746
The Butcher,Assassin,Ambusher,2016-01-20,0.5176743287618312
The Butcher,Assassin,Ambusher,2016-01-21,0.5235005538851084
The Butcher,Assassin,Ambusher,2016-01-22,0.5222188170395342
The Butcher,Assassin,Ambusher,2016-01-23,0.5331644060217618
The Butcher,Assassin,Ambusher,2016-01-24,0.5374517374517375
The Lost Vikings,Specialist,Utility,2015-12-30,0.5177664974619289
The Lost Vikings,Specialist,Utility,2015-12-31,0.5193558377206565
The Lost Vikings,Specialist,Utility,2016-01-01,0.527437530622244
The Lost Vikings,Specialist,Utility,2016-01-02,0.5284131101155388
The Lost Vikings,Specialist,Utility,2016-01-03,0.5184354758345789
The Lost Vikings,Specialist,Utility,2016-01-04,0.534697262925076
The Lost Vikings,Specialist,Utility,2016-01-05,0.522686567164179
The Lost Vikings,Specialist,Utility,2016-01-06,0.5369948776323278
The Lost Vikings,Specialist,Utility,2016-01-07,0.5419354838709678
The Lost Vikings,Specialist,Utility,2016-01-08,0.532745255279337
The Lost Vikings,Specialist,Utility,2016-01-09,0.5380549682875264
The Lost Vikings,Specialist,Utility,2016-01-10,0.5302175664786463
The Lost Vikings,Specialist,Utility,2016-01-11,0.5480769230769231
The Lost Vikings,Specialist,Utility,2016-01-12,0.5362694300518135
The Lost Vikings,Specialist,Utility,2016-01-13,0.536416983085951
The Lost Vikings,Specialist,Utility,2016-01-14,0.5353670801206839
The Lost Vikings,Specialist,Utility,2016-01-15,0.5160349854227405
The Lost Vikings,Specialist,Utility,2016-01-16,0.5183343691733996
The Lost Vikings,Specialist,Utility,2016-01-17,0.511139812721989
The Lost Vikings,Specialist,Utility,2016-01-18,0.5324540090246442
The Lost Vikings,Specialist,Utility,2016-01-19,0.5471777590564448
The Lost Vikings,Specialist,Utility,2016-01-20,0.5444242973708069
The Lost Vikings,Specialist,Utility,2016-01-21,0.540912667191188
The Lost Vikings,Specialist,Utility,2016-01-22,0.5202000769526741
The Lost Vikings,Specialist,Utility,2016-01-23,0.5519557487159226
The Lost Vikings,Specialist,Utility,2016-01-24,0.4897959183673469
Thrall,Assassin,Sustained Damage,2015-12-30,0.5542671614100185
Thrall,Assassin,Sustained Damage,2015-12-31,0.5543432898110058
Thrall,Assassin,Sustained Damage,2016-01-01,0.5568191721132898
Thrall,Assassin,Sustained Damage,2016-01-02,0.5521378279510679
Thrall,Assassin,Sustained Damage,2016-01-03,0.5576815753806904
Thrall,Assassin,Sustained Damage,2016-01-04,0.5605048895015724
Thrall,Assassin,Sustained Damage,2016-01-05,0.5472987818275029
Thrall,Assassin,Sustained Damage,2016-01-06,0.5503070263740688
Thrall,Assassin,Sustained Damage,2016-01-07,0.5467837037432299
Thrall,Assassin,Sustained Damage,2016-01-08,0.5486632701297337
Thrall,Assassin,Sustained Damage,2016-01-09,0.5471071100860551
Thrall,Assassin,Sustained Damage,2016-01-10,0.5494372884913036
Thrall,Assassin,Sustained Damage,2016-01-11,0.5444885011895321
Thrall,Assassin,Sustained Damage,2016-01-12,0.5601291364003228
Thrall,Assassin,Sustained Damage,2016-01-13,0.5670224649373216
Thrall,Assassin,Sustained Damage,2016-01-14,0.566038900895338
Thrall,Assassin,Sustained Damage,2016-01-15,0.5655727237900652
Thrall,Assassin,Sustained Damage,2016-01-16,0.5564828253507499
Thrall,Assassin,Sustained Damage,2016-01-17,0.5568557774782502
Thrall,Assassin,Sustained Damage,2016-01-18,0.5605717520520804
Thrall,Assassin,Sustained Damage,2016-01-19,0.5631994733377221
Thrall,Assassin,Sustained Damage,2016-01-20,0.5636397469296613
Thrall,Assassin,Sustained Damage,2016-01-21,0.5572221388930554
Thrall,Assassin,Sustained Damage,2016-01-22,0.5597048980833587
Thrall,Assassin,Sustained Damage,2016-01-23,0.5596421471172962
Thrall,Assassin,Sustained Damage,2016-01-24,0.5562398703403566
Tychus,Assassin,Sustained Damage,2015-12-30,0.4650909090909091
Tychus,Assassin,Sustained Damage,2015-12-31,0.4794847328244275
Tychus,Assassin,Sustained Damage,2016-01-01,0.47704998942395827
Tychus,Assassin,Sustained Damage,2016-01-02,0.4729603418346909
Tychus,Assassin,Sustained Damage,2016-01-03,0.47054421768707483
Tychus,Assassin,Sustained Damage,2016-01-04,0.4716623191842542
Tychus,Assassin,Sustained Damage,2016-01-05,0.48138178555406014
Tychus,Assassin,Sustained Damage,2016-01-06,0.4741825195055668
Tychus,Assassin,Sustained Damage,2016-01-07,0.48021550962727433
Tychus,Assassin,Sustained Damage,2016-01-08,0.47029619656681254
Tychus,Assassin,Sustained Damage,2016-01-09,0.4669266770670827
Tychus,Assassin,Sustained Damage,2016-01-10,0.46905407561014517
Tychus,Assassin,Sustained Damage,2016-01-11,0.4643154679255762
Tychus,Assassin,Sustained Damage,2016-01-12,0.4567565936387229
Tychus,Assassin,Sustained Damage,2016-01-13,0.4636406365406567
Tychus,Assassin,Sustained Damage,2016-01-14,0.46052819414703783
Tychus,Assassin,Sustained Damage,2016-01-15,0.4657052924383281
Tychus,Assassin,Sustained Damage,2016-01-16,0.4613296206056387
Tychus,Assassin,Sustained Damage,2016-01-17,0.467684816290394
Tychus,Assassin,Sustained Damage,2016-01-18,0.4624897699372556
Tychus,Assassin,Sustained Damage,2016-01-19,0.4755267423014587
Tychus,Assassin,Sustained Damage,2016-01-20,0.4785063752276867
Tychus,Assassin,Sustained Damage,2016-01-21,0.4851365625471556
Tychus,Assassin,Sustained Damage,2016-01-22,0.4693543588217792
Tychus,Assassin,Sustained Damage,2016-01-23,0.4732360097323601
Tychus,Assassin,Sustained Damage,2016-01-24,0.4993252361673414
Tyrael,Warrior,Bruiser,2015-12-30,0.48279252704031467
Tyrael,Warrior,Bruiser,2015-12-31,0.4798886921325575
Tyrael,Warrior,Bruiser,2016-01-01,0.45994488263803096
Tyrael,Warrior,Bruiser,2016-01-02,0.4636748368894375
Tyrael,Warrior,Bruiser,2016-01-03,0.46884512085944496
Tyrael,Warrior,Bruiser,2016-01-04,0.4732313575525813
Tyrael,Warrior,Bruiser,2016-01-05,0.4707292023279699
Tyrael,Warrior,Bruiser,2016-01-06,0.4573576799140709
Tyrael,Warrior,Bruiser,2016-01-07,0.4651063375013359
Tyrael,Warrior,Bruiser,2016-01-08,0.47253296044746307
Tyrael,Warrior,Bruiser,2016-01-09,0.46828132277596646
Tyrael,Warrior,Bruiser,2016-01-10,0.46279776492500735
Tyrael,Warrior,Bruiser,2016-01-11,0.4777636594663278
Tyrael,Warrior,Bruiser,2016-01-12,0.47024901703800787
Tyrael,Warrior,Bruiser,2016-01-13,0.47106307292379257
Tyrael,Warrior,Bruiser,2016-01-14,0.4693000134354427
Tyrael,Warrior,Bruiser,2016-01-15,0.4682606263982103
Tyrael,Warrior,Bruiser,2016-01-16,0.47098065376917947
Tyrael,Warrior,Bruiser,2016-01-17,0.4687901728324525
Tyrael,Warrior,Bruiser,2016-01-18,0.4695940347970174
Tyrael,Warrior,Bruiser,2016-01-19,0.46543597800471326
Tyrael,Warrior,Bruiser,2016-01-20,0.47562875584242154
Tyrael,Warrior,Bruiser,2016-01-21,0.46408839779005523
Tyrael,Warrior,Bruiser,2016-01-22,0.4652701212789416
Tyrael,Warrior,Bruiser,2016-01-23,0.47106976744186047
Tyrael,Warrior,Bruiser,2016-01-24,0.4683648315529992
Tyrande,Support,Healer,2015-12-30,0.5565065779045808
Tyrande,Support,Healer,2015-12-31,0.560183693200129
Tyrande,Support,Healer,2016-01-01,0.5585660198769522
Tyrande,Support,Healer,2016-01-02,0.5557828439157
Tyrande,Support,Healer,2016-01-03,0.558197100345456
Tyrande,Support,Healer,2016-01-04,0.5556718807734943
Tyrande,Support,Healer,2016-01-05,0.5404651811232195
Tyrande,Support,Healer,2016-01-06,0.5464320399574527
Tyrande,Support,Healer,2016-01-07,0.5427591626777166
Tyrande,Support,Healer,2016-01-08,0.5453241404840128
Tyrande,Support,Healer,2016-01-09,0.5433816056910569
Tyrande,Support,Healer,2016-01-10,0.5461173091792776
Tyrande,Support,Healer,2016-01-11,0.5510380170475344
Tyrande,Support,Healer,2016-01-12,0.5651337115072933
Tyrande,Support,Healer,2016-01-13,0.5680714838528108
Tyrande,Support,Healer,2016-01-14,0.5642245480494766
Tyrande,Support,Healer,2016-01-15,0.5659523201051441
Tyrande,Support,Healer,2016-01-16,0.565426128399215
Tyrande,Support,Healer,2016-01-17,0.568787835110983
Tyrande,Support,Healer,2016-01-18,0.5678516972955622
Tyrande,Support,Healer,2016-01-19,0.5716074352306655
Tyrande,Support,Healer,2016-01-20,0.5550666253486211
Tyrande,Support,Healer,2016-01-21,0.5237274106773349
Tyrande,Support,Healer,2016-01-22,0.5225649913344887
Tyrande,Support,Healer,2016-01-23,0.5163990668313435
Tyrande,Support,Healer,2016-01-24,0.530796048808832
Uther,Support,Healer,2015-12-30,0.4652631578947368
Uther,Support,Healer,2015-12-31,0.4686509428893784
Uther,Support,Healer,2016-01-01,0.47650663942798777
Uther,Support,Healer,2016-01-02,0.47177812804923813
Uther,Support,Healer,2016-01-03,0.473532504966307
Uther,Support,Healer,2016-01-04,0.4729599116306899
Uther,Support,Healer,2016-01-05,0.4791636416436765
Uther,Support,Healer,2016-01-06,0.4733710423859546
Uther,Support,Healer,2016-01-07,0.4694533762057878
Uther,Support,Healer,2016-01-08,0.46870283866331297
Uther,Support,Healer,2016-01-09,0.4660583437024748
Uther,Support,Healer,2016-01-10,0.46639833249478907
Uther,Support,Healer,2016-01-11,0.4690235970983073
Uther,Support,Healer,2016-01-12,0.480276134122288
Uther,Support,Healer,2016-01-13,0.46576720020112294
Uther,Support,Healer,2016-01-14,0.4760644894584539
Uther,Support,Healer,2016-01-15,0.46954692840241874
Uther,Support,Healer,2016-01-16,0.46822541966426856
Uther,Support,Healer,2016-01-17,0.4655218435803897
Uther,Support,Healer,2016-01-18,0.47065405350422135
Uther,Support,Healer,2016-01-19,0.4603617822022581
Uther,Support,Healer,2016-01-20,0.4632435465768799
Uther,Support,Healer,2016-01-21,0.47603868982193887
Uther,Support,Healer,2016-01-22,0.4817045961624275
Uther,Support,Healer,2016-01-23,0.47622950819672133
Uther,Support,Healer,2016-01-24,0.46398410332836565
Valla,Assassin,Sustained Damage,2015-12-30,0.4810261080752884
Valla,Assassin,Sustained Damage,2015-12-31,0.48437009110901663
Valla,Assassin,Sustained Damage,2016-01-01,0.48892319126432837
Valla,Assassin,Sustained Damage,2016-01-02,0.48538644157214456
Valla,Assassin,Sustained Damage,2016-01-03,0.4814619063978225
Valla,Assassin,Sustained Damage,2016-01-04,0.48010858373116166
Valla,Assassin,Sustained Damage,2016-01-05,0.4799793956043956
Valla,Assassin,Sustained Damage,2016-01-06,0.48198046480296397
Valla,Assassin,Sustained Damage,2016-01-07,0.4858321683090667
Valla,Assassin,Sustained Damage,2016-01-08,0.4843673589150067
Valla,Assassin,Sustained Damage,2016-01-09,0.479743053480729
Valla,Assassin,Sustained Damage,2016-01-10,0.479214000614062
Valla,Assassin,Sustained Damage,2016-01-11,0.48066996354185465
Valla,Assassin,Sustained Damage,2016-01-12,0.48718782753261775
Valla,Assassin,Sustained Damage,2016-01-13,0.4865409474564672
Valla,Assassin,Sustained Damage,2016-01-14,0.4882561193802581
Valla,Assassin,Sustained Damage,2016-01-15,0.49014778325123154
Valla,Assassin,Sustained Damage,2016-01-16,0.4828296956089661
Valla,Assassin,Sustained Damage,2016-01-17,0.483879472693032
Valla,Assassin,Sustained Damage,2016-01-18,0.48196531276472426
Valla,Assassin,Sustained Damage,2016-01-19,0.48027050867391946
Valla,Assassin,Sustained Damage,2016-01-20,0.4831874712114233
Valla,Assassin,Sustained Damage,2016-01-21,0.47651193929926355
Valla,Assassin,Sustained Damage,2016-01-22,0.4840684265180084
Valla,Assassin,Sustained Damage,2016-01-23,0.4914013092200155
Valla,Assassin,Sustained Damage,2016-01-24,0.48185384992643454
Zagara,Specialist,Siege,2015-12-30,0.5431744894303118
Zagara,Specialist,Siege,2015-12-31,0.5390751030650655
Zagara,Specialist,Siege,2016-01-01,0.5387865583944015
Zagara,Specialist,Siege,2016-01-02,0.5409280422328204
Zagara,Specialist,Siege,2016-01-03,0.53668794819813
Zagara,Specialist,Siege,2016-01-04,0.5364058469475494
Zagara,Specialist,Siege,2016-01-05,0.5354879359549313
Zagara,Specialist,Siege,2016-01-06,0.5383769518363757
Zagara,Specialist,Siege,2016-01-07,0.5367303450596284
Zagara,Specialist,Siege,2016-01-08,0.540962288686606
Zagara,Specialist,Siege,2016-01-09,0.533637697700962
Zagara,Specialist,Siege,2016-01-10,0.5332024218622157
Zagara,Specialist,Siege,2016-01-11,0.5341555614952843
Zagara,Specialist,Siege,2016-01-12,0.5383667049270926
Zagara,Specialist,Siege,2016-01-13,0.5462495224349451
Zagara,Specialist,Siege,2016-01-14,0.5419733067232132
Zagara,Specialist,Siege,2016-01-15,0.5396675400541214
Zagara,Specialist,Siege,2016-01-16,0.5381827168630036
Zagara,Specialist,Siege,2016-01-17,0.5431191899070386
Zagara,Specialist,Siege,2016-01-18,0.538381791621507
Zagara,Specialist,Siege,2016-01-19,0.5227701543739279
Zagara,Specialist,Siege,2016-01-20,0.5311585512113216
Zagara,Specialist,Siege,2016-01-21,0.5283798151631635
Zagara,Specialist,Siege,2016-01-22,0.528887245233399
Zagara,Specialist,Siege,2016-01-23,0.5314665245377393
Zagara,Specialist,Siege,2016-01-24,0.5344733490995088
Zeratul,Assassin,Ambusher,2015-12-30,0.46410419313850065
Zeratul,Assassin,Ambusher,2015-12-31,0.4664080682699767
Zeratul,Assassin,Ambusher,2016-01-01,0.46653694203667667
Zeratul,Assassin,Ambusher,2016-01-02,0.4654115115653577
Zeratul,Assassin,Ambusher,2016-01-03,0.46047441808788403
Zeratul,Assassin,Ambusher,2016-01-04,0.4658074697527617
Zeratul,Assassin,Ambusher,2016-01-05,0.4562950003364511
Zeratul,Assassin,Ambusher,2016-01-06,0.4545277507302824
Zeratul,Assassin,Ambusher,2016-01-07,0.4633006077606358
Zeratul,Assassin,Ambusher,2016-01-08,0.4625673657554704
Zeratul,Assassin,Ambusher,2016-01-09,0.452982202982203
Zeratul,Assassin,Ambusher,2016-01-10,0.47124047124047125
Zeratul,Assassin,Ambusher,2016-01-11,0.4589096231247713
Zeratul,Assassin,Ambusher,2016-01-12,0.4514463656477915
Zeratul,Assassin,Ambusher,2016-01-13,0.4510412051395658
Zeratul,Assassin,Ambusher,2016-01-14,0.4630738522954092
Zeratul,Assassin,Ambusher,2016-01-15,0.4630172098132552
Zeratul,Assassin,Ambusher,2016-01-16,0.45849121598346537
Zeratul,Assassin,Ambusher,2016-01-17,0.4587172376777887
Zeratul,Assassin,Ambusher,2016-01-18,0.45339602925809824
Zeratul,Assassin,Ambusher,2016-01-19,0.4603577318279843
Zeratul,Assassin,Ambusher,2016-01-20,0.4685117198531488
Zeratul,Assassin,Ambusher,2016-01-21,0.46260454002389484
Zeratul,Assassin,Ambusher,2016-01-22,0.466597914518162
Zeratul,Assassin,Ambusher,2016-01-23,0.46178880035910674
Zeratul,Assassin,Ambusher,2016-01-24,0.47231584015406836
